股票代码,股票名称,涨跌幅,概念名称
869,张裕A,-1.96,超级品牌
600129,太极集团,-2.44,"超级品牌,禽流感,土地流转,土地流转,土地流转,土地流转,土地流转,土地流转,眼科医疗"
600600,青岛啤酒,-2.70,"超级品牌,啤酒概念"
1328,登康口腔,-2.88,超级品牌
2568,百润股份,-3.08,超级品牌
831726,朱老六,-11.50,超级品牌
831961,创远信科,29.98,"车联网(车路协同),低空经济,军工,毫米波雷达,军工信息化,融资融券,商业航天,太赫兹,卫星导航,无人驾驶,专精特新,5G,6G概念"
688653,康希通信,20.01,"车联网(车路协同),科创次新股,融资融券,上海自贸区,WiFi 6,物联网,星闪概念,新股与次新股,芯片概念,智能家居,智能音箱,专精特新,注册制次新股"
300659,中孚信息,12.29,"车联网(车路协同),存储芯片,低空经济,军工,鸿蒙概念,华为鲲鹏,华为昇腾,军工信息化,深股通,数据安全,数据确权,信创,芯片概念,网络安全,智慧政务"
2456,欧菲光,10.03,"车联网(车路协同),传感器,毫米波雷达,华为概念,机器人概念,机器视觉,OLED,汽车电子,人脸识别,柔性屏(折叠屏),深股通,无人驾驶,消费电子概念,小米概念,星闪概念,虚拟现实,医疗器械概念,元宇宙,智慧城市,智能家居,智能座舱"
2383,合众思壮,9.99,"车联网(车路协同),电子商务,低空经济,国企改革,华为概念,京津冀一体化,农机,商业航天,深股通,时空大数据,水利,数字经济,数字乡村,卫星导航,无人机,无人驾驶,芯片概念,新型城镇化,智慧城市,智慧灯杆,智能交通"
826,启迪环境,9.89,"车联网(车路协同),锂电池概念,地下管网,动力电池回收,固废处理,节能环保,垃圾分类,PPP概念,汽车拆解概念,人工智能,数字经济,碳中和,土壤修复,土壤修复,无人驾驶,污水处理,雄安新区,乡村振兴,新能源汽车,新型城镇化,医疗废物处理"
837212,智新电子,9.72,"车联网(车路协同),电子竞技,汽车电子,消费电子概念,新能源汽车,一带一路,智能穿戴,智能家居"
688225,亚信安全,8.58,"车联网(车路协同),东数西算(算力),鸿蒙概念,人工智能,商业航天,数据安全,数据要素,数字水印,卫星导航,信创,网络安全,智慧城市"
2625,光启技术,7.24,"车联网(车路协同),低空经济,东数西算(算力),股权转让(并购重组),军工,军民融合,PEEK材料,人工智能,商业航天,深股通,石墨烯,碳纤维,无人机,无人驾驶,雄安新区,粤港澳大湾区,智能穿戴"
601965,中国汽研,7.16,"车联网(车路协同),国企改革,华为汽车,沪股通,汽车电子,氢能源,燃料电池,无人机,无人驾驶,新能源汽车,央企国企改革,中字头股票"
2446,盛路通信,6.80,"车联网(车路协同),军工,毫米波雷达,军工信息化,军民融合,汽车电子,商业航天,太赫兹,卫星导航,物联网,无人驾驶,芯片概念,智能电网,5G,6G概念"
2104,恒宝股份,6.72,"车联网(车路协同),电子身份证,ETC,国产操作系统,互联网金融,区块链,数据安全,数字货币,数字经济,物联网,网络安全,一带一路,移动支付,智慧政务,5G"
300045,华力创通,5.79,"车联网(车路协同),成飞概念,创投,大飞机,低空经济,独角兽概念,工业互联网,毫米波雷达,军工信息化,军民融合,农机,人工智能,商业航天,时空大数据,数字孪生,卫星导航,无人机,无人驾驶,消费电子概念,网络安全,虚拟现实,智慧城市,6G概念"
688489,三未信安,5.60,"车联网(车路协同),鸿蒙概念,华为鲲鹏,量子科技,区块链,商业航天,数据安全,数据确权,数字经济,物联网,信创,网络安全,智慧政务"
688283,坤恒顺维,5.42,"车联网(车路协同),军工信息化,卫星导航,5G"
600289,*ST信通,5.29,"车联网(车路协同),东数西算(算力),工业互联网,黑龙江自贸区,人工智能,数据安全,ST板块,网络安全,智慧城市,智能交通,智能物流"
831641,格利尔,5.24,"车联网(车路协同),传感器,光伏概念,家用电器,智慧城市,智慧灯杆,智能音箱"
688695,中创股份,5.15,"车联网(车路协同),华为鲲鹏,军工信息化,科创次新股,量子科技,数据要素,物联网,信创,新股与次新股,网络安全,智慧政务,注册制次新股"
2465,海格通信,4.97,"车联网(车路协同),成飞概念,大飞机,低空经济,分拆上市意愿,国产操作系统,国产航母,军工信息化,军民融合,商业航天,时空大数据,太赫兹,卫星导航,物联网,无人机,虚拟现实,智慧城市,智能穿戴,智能交通,5G,6G概念"
2413,雷科防务,4.91,"车联网(车路协同),存储芯片,大飞机,低空经济,东数西算(算力),毫米波雷达,京津冀一体化,军工信息化,军民融合,汽车电子,商业航天,数据要素,太赫兹,卫星导航,无人机,无人驾驶,智能交通,5G,6G概念"
837092,汉鑫科技,4.85,"车联网(车路协同),东数西算(算力),独角兽概念,工业互联网,华为鲲鹏,机器视觉,数据安全,数字孪生,算力租赁,碳中和,无人机,无人驾驶,信创,新型工业化,智慧城市,智慧政务,智能交通"
300013,*ST新宁,4.61,"车联网(车路协同),股权转让(并购重组),跨境电商,冷链物流,ST板块,统一大市场,统一大市场,统一大市场,卫星导航,物联网,智能物流"
600198,大唐电信,4.53,"车联网(车路协同),创投,低空经济,股权转让(并购重组),汽车芯片,数据安全,卫星导航,物联网,无人机,网络安全,央企国企改革,一带一路,移动支付,智慧城市,智慧政务,智能穿戴,智能交通"
301428,世纪恒通,4.43,"车联网(车路协同),宠物经济,ETC,互联网金融,鸿蒙概念,快手概念,数据安全,数据要素,数字经济,腾讯概念,网约车,物联网,网络安全,移动支付,智慧城市"
689009,九号公司,4.24,"车联网(车路协同),储能,电子商务,跨境电商,两轮车,小米概念,英伟达概念"
938,紫光股份,4.13,"车联网(车路协同),东数西算(算力),共封装光学(CPO),国产操作系统,国资云,数据要素,算力租赁,WiFi 6,网络安全,液冷服务器,英伟达概念,智能交通"
2651,利君股份,10.07,"成飞概念,大飞机,高端装备,军工,节能环保,机器人概念,军民融合,商业航天,深股通,无人机"
300719,安达维尔,2.37,"成飞概念,大飞机,京津冀一体化,碳纤维"
300114,中航电测,1.66,"成飞概念,中字头股票"
2985,北摩高科,1.62,"成飞概念,大飞机,高铁,京津冀一体化"
688033,天宜上佳,1.26,"成飞概念,飞行汽车(eVTOL),高铁,碳纤维"
2297,博云新材,1.24,"成飞概念,航空发动机,培育钻石,碳纤维"
688297,中无人机,1.22,"成飞概念,中字头股票"
300424,航新科技,1.15,"成飞概念,航空发动机"
301233,盛帮股份,1.10,"成飞概念,航空发动机,核电,核污染防治,减速器,PEEK材料,碳纤维"
300900,广联航空,0.98,"成飞概念,飞行汽车(eVTOL),航空发动机,黑龙江自贸区"
2190,成飞集成,0.82,成飞概念
2111,威海广泰,0.82,"成飞概念,换电概念"
300696,爱乐达,0.78,成飞概念
300733,西菱动力,0.72,"成飞概念,航空发动机"
2520,日发精机,0.71,"成飞概念,共同富裕示范区,工业母机,航空发动机,减速器"
301302,华如科技,0.61,"成飞概念,核污染防治,空间计算,手机游戏,网络游戏"
2179,中航光电,0.51,"成飞概念,国产航母,换电概念,量子科技,液冷服务器,中字头股票"
600765,中航重机,0.22,"成飞概念,航空发动机,国产航母,中字头股票"
300265,通光线缆,-0.12,"成飞概念,柔性直流输电,特高压"
300095,华伍股份,-0.13,"成飞概念,碳纤维,稀土永磁"
2560,通达股份,-0.15,"成飞概念,柔性直流输电,特高压,小金属概念"
301311,昆船智能,-0.23,"成飞概念,烟草,中船系"
600501,航天晨光,-0.40,"成飞概念,光热发电,核污染防治,可控核聚变,垃圾分类,煤化工概念,天然气"
603261,立航科技,-0.45,"成飞概念,可控核聚变"
300547,川环科技,-0.66,成飞概念
300471,厚普股份,-1.21,"成飞概念,页岩气"
571,新大洲A,-2.52,"成飞概念,海南自贸区"
300159,新研股份,-4.21,"成飞概念,可控核聚变"
2253,川大智胜,-4.93,"成飞概念,华为昇腾"
600834,申通地铁,10.04,"充电桩,股权转让(并购重组),国企改革,上海国企改革,无人驾驶"
688469,芯联集成,9.75,"充电桩,传感器,第三代半导体,光伏概念,沪股通,汽车芯片,特高压,消费电子概念,新能源汽车,芯片概念,智能电网,中芯国际概念,5G"
300820,英杰电气,8.90,"充电桩,储能,第三代半导体,光伏概念,深股通,专精特新"
300848,美瑞新材,7.91,"充电桩,可降解塑料,露营经济,染料,深股通,小米概念"
2169,智光电气,6.23,"充电桩,储能,电力物联网,钒电池,工业互联网,光伏概念,节能环保,碳中和,特高压,虚拟电厂,智能电网"
301135,瑞德智能,5.37,"充电桩,宠物经济,传感器,储能,锂电池概念,工业互联网,毫米波雷达,家用电器,机器人概念,空气能热泵,PCB概念,汽车电子,人工智能,人脸识别,物联网,小米概念,医疗器械概念,语音技术,智能家居"
300420,五洋自控,5.34,"充电桩,储能,机器人概念,军民融合,区块链,物联网,智能交通,智能物流"
601616,广电电气,5.06,"充电桩,绿色电力,腾讯概念,智能电网"
603920,世运电路,5.04,"充电桩,低空经济,高股息精选,股权转让(并购重组),光伏概念,毫米波雷达,OLED,PCB概念,汽车电子,人形机器人,特斯拉概念,无人机,无人驾驶,粤港澳大湾区,智能座舱,5G"
688102,斯瑞新材,4.40,"充电桩,共封装光学(CPO),航空发动机,核电,商业航天,特高压,医疗器械概念,3D打印"
300300,ST峡创,4.11,"充电桩,创投,东数西算(算力),独角兽概念,海峡两岸,互联网医疗,家庭医生,节能环保,人脸识别,数据中心,数字经济,ST板块,文化传媒概念,医疗器械概念,智能交通,智能医疗"
300183,东软载波,3.56,"充电桩,储能,电力物联网,风电,国产操作系统,苹果概念,MCU芯片,MCU芯片,MCU芯片,小米概念,虚拟电厂,智能电网,智能家居,知识产权保护"
603206,嘉环科技,3.52,"充电桩,储能,工业互联网,鸿蒙概念,数据中心,数字经济,碳中和,新型工业化,智慧灯杆,智慧政务,智能交通,职业教育"
301013,利和兴,3.32,"充电桩,富士康概念,高端装备,华为汽车,华为昇腾,机器视觉,OLED,PCB概念,柔性屏(折叠屏),无线耳机,新型工业化,医疗器械概念"
300964,本川智能,3.30,"充电桩,创投,工业互联网,毫米波雷达,PCB概念,汽车电子,特斯拉概念,虚拟现实,医疗器械概念,6G概念"
2851,麦格米特,3.15,"充电桩,第三代半导体,风电,高铁,家用电器,柔性屏(折叠屏),数据中心,英伟达概念,智能家居"
603220,中贝通信,2.97,"充电桩,东数西算(算力),F5G概念,共封装光学(CPO),共享单车,数据中心,算力租赁,一带一路,智能交通,6G概念"
603528,多伦科技,2.86,"充电桩,高压快充,鸿蒙概念,华为鲲鹏,华为昇腾,机器视觉,在线教育,智能交通,职业教育"
300530,领湃科技,2.83,"充电桩,高压快充,钠离子电池"
603322,超讯通信,2.66,"充电桩,东数西算(算力),多模态AI,快手概念,Sora概念(文生视频),算力租赁,移动支付,粤港澳大湾区,智慧灯杆,智能物流"
688391,钜泉科技,2.61,"充电桩,电力物联网,智能电网"
688717,艾罗能源,2.55,"充电桩,科创次新股,新股与次新股,虚拟电厂,注册制次新股"
688711,宏微科技,2.49,"充电桩,第三代半导体,华为汽车,汽车芯片"
3021,兆威机电,2.37,"充电桩,华为汽车,减速器"
600505,西昌电力,2.32,"充电桩,风电,绿色电力"
600212,绿能慧充,2.19,"充电桩,高压快充,换电概念"
300074,华平股份,2.14,"充电桩,创投,互联网医疗,家庭医生,云办公,在线教育,智慧政务,智能家居,智能医疗"
300572,安车检测,2.10,"充电桩,换电概念,PM2.5"
2023,海特高新,2.09,"充电桩,大飞机,第三代半导体,飞行汽车(eVTOL),航空发动机,汽车芯片,太赫兹,职业教育"
688060,云涌科技,1.98,"充电桩,智能电网"
2862,实丰文化,8.81,"宠物经济,电子商务,三胎概念,光伏概念,机器人概念,跨境电商,绿色电力,NFT概念,人工智能,手机游戏,TOPCON电池,TOPCON电池,网络游戏,网络游戏,网络游戏,网络游戏,智能音箱"
600539,狮头股份,4.61,"宠物经济,电子商务,净水概念,跨境电商,污水处理"
300871,回盛生物,2.64,宠物经济
2723,小崧股份,1.97,"宠物经济,家用电器,露营经济,PPP概念,新型烟草(电子烟)"
301498,乖宝宠物,1.89,"宠物经济,特色小镇"
605507,国邦医药,1.40,"宠物经济,合成生物,流感,幽门螺杆菌概念"
300822,贝仕达克,0.55,宠物经济
301335,天元宠物,0.53,宠物经济
2891,中宠股份,0.32,"宠物经济,网络直播,网络直播"
2868,绿康生化,0.12,"宠物经济,合成生物,POE胶膜"
603739,蔚蓝生物,0.07,"宠物经济,代糖概念,动物疫苗,合成生物,化肥,禽流感,食品安全,幽门螺杆菌概念"
301189,奥尼电子,0.00,"宠物经济,虚拟数字人,英伟达概念,智能音箱"
963,华东医药,0.00,"宠物经济,创新药,肝炎概念,合成生物,减肥药,医美概念,医药电商,证金持股"
688089,嘉必优,--,"宠物经济,三胎概念,合成生物"
301009,可靠股份,-0.11,"宠物经济,三胎概念,养老概念"
300787,海能实业,-0.15,"宠物经济,无线充电"
2688,金河生物,-0.22,"宠物经济,代糖概念,动物疫苗,禽流感"
605009,豪悦护理,-0.27,宠物经济
301376,致欧科技,-0.35,"宠物经济,露营经济,体育产业"
300673,佩蒂股份,-0.55,宠物经济
513,丽珠集团,-0.73,"宠物经济,重组蛋白,辅助生殖,横琴新区,猴痘概念,减肥药,基因测序,生物疫苗"
1238,浙江正特,-0.82,"宠物经济,露营经济"
300206,理邦仪器,-0.82,"宠物经济,血氧仪"
1222,源飞宠物,-0.84,宠物经济
600201,生物股份,-0.85,"宠物经济,动物疫苗,禽流感,生物疫苗"
603387,基蛋生物,-0.89,"宠物经济,幽门螺杆菌概念"
301262,海看股份,-0.98,"宠物经济,短剧游戏,语音技术"
2311,海大集团,-1.04,"宠物经济,生态农业,猪肉"
301108,洁雅股份,-1.13,"宠物经济,重组蛋白"
2022,科华生物,-1.17,宠物经济
603538,美诺华,-1.20,"宠物经济,辅助生殖"
300703,创源股份,-1.24,宠物经济
603566,普莱柯,-1.33,"宠物经济,动物疫苗,禽流感"
301156,美农生物,-1.58,"宠物经济,俄乌冲突概念"
3030,祖名股份,-1.62,"宠物经济,大豆,人造肉,社区团购"
301110,青木科技,-1.78,宠物经济
688526,科前生物,-2.04,"宠物经济,动物疫苗,生态农业,禽流感,转基因"
1206,依依股份,-2.10,宠物经济
300119,瑞普生物,-2.25,"宠物经济,动物疫苗,禽流感"
2803,吉宏股份,-2.35,宠物经济
2100,天康生物,-2.37,"宠物经济,动物疫苗,禽流感,新疆振兴,养鸡,玉米,猪肉"
