secID,secShortName,ths概念名称
688435.XSHG,英方软件,"数据要素,信创,华为鲲鹏,数字经济,沪股通,数据安全,专精特新,华为概念,融资融券,互联网金融"
300295.XSHE,三六五网,"数据要素,租售同权,互联网金融,人工智能,文化传媒,电子商务,创投,文化传媒概念,养老概念"
301337.XSHE,亚华电子,"数据要素,新股与次新股,专精特新,鸿蒙概念,机器人概念,注册制次新股,国产操作系统,互联网医疗,国产软件,养老概念,融资融券,智能医疗"
301299.XSHE,卓创资讯,"数据要素,AIGC概念,期货概念,互联网金融,融资融券,大数据,鸿蒙概念"
603058.XSHG,永吉股份,"烟草,集成电路概念,工业大麻,创投,第三代半导体"
603020.XSHG,爱普股份,"烟草,新型烟草,人造肉,新型烟草(电子烟)"
002951.XSHE,*ST金时,"烟草,超级电容,ST板块,储能"
603687.XSHG,大胜达,"烟草,数字水印,ChatGPT概念,AIGC概念,钙钛矿电池,共同富裕示范区,机器人概念,数字孪生,人工智能,光伏概念,物联网"
300125.XSHE,ST聆达,"烟草,TOPCON电池,新型烟草,HJT电池,节能环保,工业大麻,光伏概念,ST板块,新型烟草(电子烟)"
600433.XSHG,冠豪高新,"烟草,国企改革,央企国企改革,沪股通,氢能源,可降解塑料,融资融券,军工"
002565.XSHE,顺灏股份,"烟草,土壤修复,新型烟草,新材料概念,生态农业,新零售,工业大麻,一带一路,融资融券,新型烟草(电子烟)"
000812.XSHE,陕西金叶,"烟草,民营医院,在线教育,举牌,职业教育,物业管理,信托概念,融资融券,参股券商,创投"
600830.XSHG,香溢融通,"烟草,国企改革,共同富裕示范区,融资融券,金改,化债概念(AMC概念),股权转让(并购重组)"
600235.XSHG,民丰特纸,"烟草,国企改革,共同富裕示范区,长三角一体化,创投"
603429.XSHG,集友股份,"烟草,沪股通,新型烟草,融资融券,新型烟草(电子烟),储能"
600356.XSHG,恒丰纸业,"烟草,国企改革,黑龙江自贸区"
002161.XSHE,远望谷,"烟草,电子身份证,食品安全,车联网,无人零售,芯片概念,融资融券,智慧城市,移动支付,物联网,创投,ETC,粤港澳大湾区,智能交通,车联网(车路协同),一带一路"
300883.XSHE,龙利得,"烟草,智能制造,融资融券"
301223.XSHE,中荣股份,"烟草,数字水印,数字经济,新型烟草,智能制造,网络直播,工业4.0,职业教育,粤港澳大湾区,小米概念,融资融券,电子商务,新型烟草(电子烟)"
002836.XSHE,新宏泽,烟草
603867.XSHG,新化股份,"烟草,沪股通,消毒剂,盐湖提锂,动力电池回收,集成电路概念,融资融券,污水处理,磷化工"
603733.XSHG,仙鹤股份,"烟草,沪股通,新材料概念,标普道琼斯A股,医疗器械概念,超级电容,融资融券,固废处理,参股券商"
300886.XSHE,华业香料,"烟草,融资融券"
301311.XSHE,昆船智能,"烟草,国企改革,央企国企改革,比亚迪概念,智能制造,专精特新,机器人概念,人工智能,智能物流,中船系,深股通,国产软件,华为概念,融资融券,军工,成飞概念"
605398.XSHG,新炬网络,"MLOps概念,信创,华为鲲鹏,数字经济,数据中心,长三角一体化,人工智能,阿里巴巴概念,国产软件,华为概念,百度概念,大数据,互联网金融"
300882.XSHE,万胜智能,"电力物联网,数字经济,虚拟电厂,人工智能,深股通,参股银行,融资融券,智能电网"
300880.XSHE,迦南智能,"电力物联网,高压快充,虚拟电厂,储能,传感器,融资融券,充电桩,物联网,智能电网"
002028.XSHE,思源电气,"电力物联网,储能,标普道琼斯A股,深股通,芯片概念,超级电容,融资融券,充电桩,特高压,智能电网"
301179.XSHE,泽宇智能,"电力物联网,数字经济,柔性直流输电,虚拟电厂,储能,光伏建筑一体化,数据中心,网络安全,机器人概念,数字孪生,人工智能,深股通,国产软件,光伏概念,融资融券,充电桩,风电,特高压,智能电网,绿色电力"
000400.XSHE,许继电气,"电力物联网,国企改革,央企国企改革,柔性直流输电,高压快充,换电概念,虚拟电厂,抽水蓄能,储能,无线充电,标普道琼斯A股,深股通,一带一路,光伏概念,融资融券,高端装备,充电桩,特高压,智能电网"
300982.XSHE,苏文电能,"电力物联网,虚拟电厂,储能,工业互联网,深股通,光伏概念,融资融券,充电桩,智能电网"
300286.XSHE,安科瑞,"电力物联网,虚拟电厂,专精特新,传感器,深股通,华为概念,充电桩,智能电网,安防,电子商务,节能环保"
300514.XSHE,友讯达,"电力物联网,智慧灯杆,虚拟电厂,传感器,智能家居,边缘计算,芯片概念,5G,充电桩,物联网,智能电网"
300139.XSHE,晓程科技,"电力物联网,民爆概念,人民币贬值受益,集成电路概念,一带一路,芯片概念,光伏概念,融资融券,智能电网,黄金概念,绿色电力"
000682.XSHE,东方电子,"电力物联网,国企改革,虚拟电厂,储能,数据中心,网络安全,机器人概念,工业互联网,节能环保,区块链,人工智能,深股通,国产软件,华为概念,人脸识别,语音技术,融资融券,充电桩,智慧城市,物联网,智能电网,核电,风电,智能交通"
600131.XSHG,国网信通,"电力物联网,国企改革,央企国企改革,东数西算（算力）,沪股通,虚拟电厂,储能,数据中心,数字孪生,国产软件,融资融券,量子科技,智能电网,东数西算(算力),鸿蒙概念"
002857.XSHE,三晖电气,"电力物联网,股权转让,虚拟电厂,储能,智能电网"
002339.XSHE,积成电子,"电力物联网,数字经济,高压快充,换电概念,虚拟电厂,天然气,储能,碳中和,网络安全,机器人概念,3D打印,新型城镇化,云计算,工业互联网,数字孪生,动力电池回收,人工智能,地下管网,国产软件,养老概念,华为概念,光伏概念,融资融券,大数据,充电桩,风电,特高压,物联网,参股新三板,新能源汽车,智能电网,车联网(车路协同),水利,智慧城市"
300513.XSHE,恒实科技,"电力物联网,虚拟电厂,机器人概念,智能家居,数字乡村,数字孪生,虚拟现实,国产软件,华为概念,芯片概念,5G,乡村振兴,大数据,物联网,智能电网,职业教育"
300360.XSHE,炬华科技,"电力物联网,高压快充,虚拟电厂,共同富裕示范区,边缘计算,杭州亚运会,深股通,医疗器械概念,一带一路,融资融券,充电桩,物联网,智能电网,创投"
300670.XSHE,大烨智能,"电力物联网,储能,光伏建筑一体化,工业互联网,光伏概念,风电,碳纤维,智能电网"
601567.XSHG,三星医疗,"电力物联网,高压氧舱,沪股通,智能制造,民营医院,标普道琼斯A股,融资融券,充电桩,物联网,智能电网,养老概念"
002090.XSHE,金智科技,"电力物联网,信创,数字经济,换电概念,虚拟电厂,储能,光伏建筑一体化,碳中和,数据中心,安防,氢能源,机器人概念,垃圾分类,人工智能,智能交通,深股通,华为概念,5G,充电桩,智慧城市,智能电网,建筑节能,智慧政务"
300018.XSHE,中元股份,"电力物联网,血氧仪,家庭医生,柔性直流输电,抽水蓄能,专精特新,机器人概念,基因测序,健康中国,区块链,互联网医疗,国产软件,医疗器械概念,融资融券,锂电池,智能医疗,特高压,智能电网,核电"
831396,许昌智能,"电力物联网,新股与次新股,专精特新,储能,机器人概念,数字孪生,国产软件,光伏概念,融资融券,充电桩,智能电网,华为概念"
601222.XSHG,林洋能源,"电力物联网,TOPCON电池,沪股通,虚拟电厂,储能,光伏建筑一体化,氢能源,标普道琼斯A股,区块链,华为概念,光伏概念,融资融券,充电桩,锂电池,风电,物联网,智能电网,节能照明,绿色电力"
605066.XSHG,天正电气,"电力物联网,智能制造,储能,碳中和,智能家居,工业互联网,智能电网"
002169.XSHE,智光电气,"电力物联网,虚拟电厂,储能,碳中和,工业互联网,节能环保,钒电池,边缘计算,深股通,芯片概念,光伏概念,融资融券,充电桩,特高压,智能电网"
002121.XSHE,科陆电子,"电力物联网,虚拟电厂,储能,标普道琼斯A股,边缘计算,深股通,一带一路,融资融券,充电桩,锂电池,新能源汽车,智能电网,锂电池概念"
300477.XSHE,合纵科技,"电力物联网,比亚迪概念,动力电池回收,钴,区块链,深股通,金属铜,金属镍,融资融券,小金属概念,充电桩,锂电池,新能源汽车,智能电网,磷化工,金属钴,锂电池概念"
600406.XSHG,国电南瑞,"电力物联网,证金持股,国企改革,央企国企改革,沪股通,柔性直流输电,换电概念,虚拟电厂,抽水蓄能,储能,数据中心,车联网,同花顺漂亮100,标普道琼斯A股,MSCI概念,PPP概念,一带一路,光伏概念,融资融券,量子科技,充电桩,特高压,智能电网,车联网(车路协同)"
002308.XSHE,威创股份,"电力物联网,信创,托育服务,股权转让,专精特新,在线教育,超清视频,国产软件,粤港澳大湾区,融资融券,三胎概念,大数据,智慧城市,ST板块"
300427.XSHE,*ST红相,"电力物联网,专精特新,军民融合,区块链,福建自贸区,光伏概念,ST板块,风电,特高压,智能电网,军工,摘帽,商业航天,毫米波雷达"
002730.XSHE,电光科技,"电力物联网,智能制造,数据中心,机器人概念,3D打印,工业4.0,云计算,工业互联网,人工智能,华为概念,物联网,参股新三板,新能源汽车,军工,算力租赁,东数西算(算力),鸿蒙概念,卫星导航"
688100.XSHG,威胜信息,"电力物联网,沪股通,专精特新,腾讯概念,阿里巴巴概念,芯片概念,融资融券,充电桩,智慧城市,物联网,智能电网,虚拟电厂"
688616.XSHG,西力科技,"电力物联网,融资融券,高端装备,充电桩,智能电网"
300002.XSHE,神州泰岳,"电力物联网,ChatGPT概念,AIGC概念,信创,数字经济,数据安全,网络安全,机器人概念,智慧政务,在线教育,工业互联网,职业教育,数字孪生,边缘计算,人民币贬值受益,区块链,人工智能,深股通,华为概念,人脸识别,手机游戏,融资融券,5G,乡村振兴,大数据,智慧城市,物联网,网络游戏,智能电网,创投"
688171.XSHG,纬德信息,"电力物联网,信创,数据安全,虚拟电厂,网络安全,工业互联网,国产软件,融资融券,智能电网"
300183.XSHE,东软载波,"电力物联网,国企改革,股权转让,MCU芯片,知识产权保护,智能家居,国产操作系统,边缘计算,深股通,集成电路概念,华为概念,小米概念,芯片概念,融资融券,物联网,智能电网,苹果概念,充电桩,风电,虚拟电厂,储能"
300515.XSHE,三德科技,"电力物联网,专精特新,机器人概念,工业互联网,固废处理,物联网"
688589.XSHG,力合微,"电力物联网,专精特新,MCU芯片,智能家居,粤港澳大湾区,芯片概念,光伏概念,融资融券,卫星导航,智慧城市,物联网,智能电网"
000004.XSHE,国华网安,"电力物联网,信创,数据安全,鸿蒙概念,网络安全,车联网,人工智能,壳资源,华为概念,摘帽,人脸识别,手机游戏,5G,物联网,车联网(车路协同),互联网金融,粤港澳大湾区"
688391.XSHG,钜泉科技,"电力物联网,沪股通,专精特新,MCU芯片,储能,芯片概念,融资融券,智能电网,充电桩"
300668.XSHE,杰恩设计,"ERP概念,数据确权,新型城镇化,虚拟现实,华为概念,股权转让(并购重组)"
002398.XSHE,垒知集团,"ERP概念,AIGC概念,数字经济,数据安全,新材料概念,储能,光伏建筑一体化,新型城镇化,装配式建筑,腾讯概念,地下管网,医疗器械概念,一带一路,福建自贸区,光伏概念,电子商务,海峡两岸,建筑节能,汽车电子,华为欧拉,华为鲲鹏"
603280.XSHG,南方路机,"ERP概念,数字经济,中俄贸易概念,土壤修复,智能制造,机器人概念,海工装备,新型城镇化,工业互联网,垃圾分类,数字孪生,水泥概念,雄安新区,人工智能,跨境电商,一带一路,机器视觉,电子商务,固废处理,物联网,核电,建筑节能,水利"
301381.XSHE,赛维时代,"ERP概念,新股与次新股,注册制次新股,新零售,人民币贬值受益,智能物流,深股通,跨境电商,融资融券,电子商务"
688365.XSHG,光云科技,"ERP概念,ChatGPT概念,AIGC概念,数字经济,抖音概念,沪股通,云计算,拼多多概念,云办公,人工智能,跨境电商,阿里巴巴概念,国产软件,融资融券,电子商务"
600588.XSHG,用友网络,"ERP概念,ChatGPT概念,证金持股,信创,数字经济,沪股通,智能制造,云计算,工业互联网,互联网金融,同花顺漂亮100,参股保险,标普道琼斯A股,MSCI概念,区块链,互联网医疗,阿里巴巴概念,国产软件,融资融券,大数据,智能医疗,电子商务,移动支付,参股新三板,鸿蒙概念,华为鲲鹏,网络安全"
300996.XSHE,普联软件,"ERP概念,信创,华为鲲鹏,数字经济,区块链,深股通,国产软件,小米概念,融资融券,AI语料,互联网金融,智慧政务"
688369.XSHG,致远互联,"ERP概念,AIGC概念,信创,沪股通,专精特新,智慧政务,云办公,区块链,人工智能,国产软件,华为概念,百度概念,融资融券,鸿蒙概念,数据要素,智慧城市"
603716.XSHG,塞力医疗,"DRG/DIP,抗原检测,数据安全,鸿蒙概念,网络安全,医疗废物处理,人工智能,互联网医疗,医疗器械概念,养老概念,工业大麻,智能医疗,生物疫苗,细胞免疫治疗"
002065.XSHE,东华软件,"DRG/DIP,ChatGPT概念,信创,华为欧拉,华为鲲鹏,跨境支付（CIPS）,元宇宙,数据中心,传感器,网络安全,数字乡村,军民融合,车联网,云计算,互联网金融,参股保险,标普道琼斯A股,MSCI概念,雄安新区,区块链,人工智能,腾讯概念,虚拟现实,互联网医疗,深股通,国产软件,华为概念,无人驾驶,百度概念,人脸识别,融资融券,大数据,智能医疗,智慧城市,水利,车联网(车路协同),东数西算(算力),鸿蒙概念,卫星导航,乡村振兴,智能交通,旅游概念"
